ID,Author,Title,Bookshelf,Text File
31152,Russell,"Pleistocene Pocket Gophers From San Josecito Cave, Nuevo Leon, Mexico",,books/31152.txt
809,Charles Dickens,Holiday Romance,,books/809.txt
17168,Bret Harte,The Queen of the Pirate Isle,,books/17168.txt
22778,Anonymous,The Remarkable Adventures of an Old Woman and Her Pig,,books/22778.txt
22529,Anonymous,"The Twelve Labours of Hercules, Son of Jupiter & Alcmena",,books/22529.txt
17282,Walter Crane,An Alphabet of Old Friends,,books/17282.txt
17102,Oliver Goldsmith,An Elegy on the Death of a Mad Dog,,books/17102.txt
24623,Eulalie Osgood Grover and Frederick Richardson,Mother Goose,,books/24623.txt
19772,W. W. Denslow,Denslow's Three Bears,,books/19772.txt
20404,Caris Brooke and E. Nesbit,All Round the Year,,books/20404.txt
23302,Eden Coybee,The Dumpy Books for Children;,,books/23302.txt
24834,Anonymous,The Wonders of a Toy Shop,,books/24834.txt
11065,Anonymous,Aunt Mary's Primer,,books/11065.txt
11162,Helen Bannerman,The Story of Little Black Mingo,,books/11162.txt
11979,William Cowper,The Diverting History of John Gilpin,,books/11979.txt
10742,Oliver Spafford,The Picture Alphabet,,books/10742.txt
24778,Unknown,The National Nursery Book,,books/24778.txt
17117,Oliver Goldsmith,"An Elegy on the Glory of Her Sex, Mrs. Mary Blaize",,books/17117.txt
19177,Randolph Caldecott,Hey Diddle Diddle and Baby Bunting,,books/19177.txt
18360,Randolph Caldecott,The Farmer's Boy,,books/18360.txt
22406,William Cullen Bryant,The Little People of the Snow,,books/22406.txt
22755,Anonymous,"The Adventures of the Little Woman, Her Dog and the Pedlar",,books/22755.txt
18868,G. A. Henty,With Kitchener in the Soudan: A Story of Atbara and Omdurman,,books/18868.txt
21715,R. M. Ballantyne,Away in the Wilderness,,books/21715.txt
24252,Oliver Optic,"Four Young Explorers; Or, Sight-Seeing in the Tropics",,books/24252.txt
12308,G. A. Henty,Winning His Spurs: A Tale of the Crusades,,books/12308.txt
21714,R. M. Ballantyne,The Red Eric,,books/21714.txt
20163,Angela Brazil,The Jolliest School of All,,books/20163.txt
17403,G. A. Henty,The Cornet of Horse: A Tale of Marlborough's Wars,,books/17403.txt
21238,Mayne Reid,The Castaways,,books/21238.txt
8651,G. A. Henty,With Moore at Corunna,,books/8651.txt
5623,Jr. Horatio Alger,"The Young Explorer; Or, Claiming His Fortune",,books/5623.txt
14876,Altsheler,The Forest Runners: A Story of the Great War Trail in Early Kentucky,,books/14876.txt
8859,G. A. Henty,True to the Old Flag: A Tale of the American War of Independence,,books/8859.txt
6461,Jr. Horatio Alger,Facing the World,,books/6461.txt
8732,G. A. Henty,Through the Fray: A Tale of the Luddite Riots,,books/8732.txt
20207,G. A. Henty,Under Wellington's Command: A Tale of the Peninsular War,,books/20207.txt
21705,R. M. Ballantyne,In the Track of the Troops,,books/21705.txt
21942,L. T. Meade,Dickory Dock,,books/21942.txt
21741,R. M. Ballantyne,The Island Queen,,books/21741.txt
399,Jr. Horatio Alger,Cast Upon the Breakers,,books/399.txt
13354,G. A. Henty,The Boy Knight: A Tale of the Crusades,,books/13354.txt
528,Pluck Jr. Horatio Alger,"Joe the Hotel Boy; Or, Winning out",,books/528.txt
10682,Mayne Reid,Les chasseurs de chevelures,,books/10682.txt
18216,Agnes C. Laut,Pathfinders of the West,,books/18216.txt
1560,Earthquake and Fire Charles Morris,The San Francisco Calamity,,books/1560.txt
3036,John Moody,The Railroad Builders: A Chronicle of the Welding of the States,,books/3036.txt
16037,Francis W. Halsey,"Great Epochs in American History, Volume I.",,books/16037.txt
23496,William Henry Giles Kingston,How Britannia Came to Rule the Waves,,books/23496.txt
10533,John Lord,"Beacon Lights of History, Volume 07: Great Women",,books/10533.txt
14457,Mary Roberts Rinehart,"Kings, Queens and Pawns: An American Woman at the Front",,books/14457.txt
8507,James Johonnot,Ten Great Events in History,,books/8507.txt
10649,John Lord,"Beacon Lights of History, Volume 14: The New Era",,books/10649.txt
14034,Charles W. Whistler,King Alfred's Viking: A Story of the First English Fleet,,books/14034.txt
18038,Louise Lamprey,Days of the Discoverers,,books/18038.txt
6808,William Worthington Fowler,Woman on the American Frontier,,books/6808.txt
10627,John Lord,"Beacon Lights of History, Volume 08: Great Rulers",,books/10627.txt
10640,John Lord,"Beacon Lights of History, Volume 09: European Statesmen",,books/10640.txt
11260,Lady Gregory,The Kiltartan History Book,,books/11260.txt
19555,Laura Lee Hope,Bunny Brown and His Sister Sue on Grandpa's Farm,,books/19555.txt
16473,Laura Elizabeth Howe Richards,Queen Hildegarde,,books/16473.txt
18035,Carolyn Wells,Marjorie at Seacote,,books/18035.txt
4635,Appleton,"Tom Swift and His Great Searchlight; or, on the border for Uncle Sam",,books/4635.txt
15282,Howard Roger Garis,Uncle Wiggily's Travels,,books/15282.txt
24235,Annie F. Johnston,Mary Ware's Promised Land,,books/24235.txt
20311,Laura Lee Hope,The Bobbsey Twins on Blueberry Island,,books/20311.txt
20208,G. Harvey Ralphson,"Boy Scouts in the Philippines; Or, The Key to the Treaty Box",,books/20208.txt
11915,Thornton W. Burgess,The Adventures of Mr. Mocker,,books/11915.txt
22012,Stratemeyer,"The Rover Boys on a Hunt; or, The Mysterious House in the Woods",,books/22012.txt
5701,Arthur Scott Bailey,The Tale of Fatty Coon,,books/5701.txt
737,Laura Lee Hope,The Bobbsey Twins at School,,books/737.txt
20471,Josephine Chase,Grace Harlowe's Golden Summer,,books/20471.txt
25753,S. F. Aaron and Wayne Whipple,"Radio Boys Loyalty; Or, Bill Brown Listens In",,books/25753.txt
24590,Arthur Scott Bailey,The Tale of Ferdinand Frog,,books/24590.txt
7434,Margaret Sidney,The Adventures of Joel Pepper,,books/7434.txt
6987,Margaret Sidney,Five Little Peppers Abroad,,books/6987.txt
24656,Ontario. Department of Education,Ontario Teachers' Manuals: Household Management,,books/24656.txt
22425,"Kelley, Ruch, and Terman","Stanford Achievement Test, Ed. 1922",,books/22425.txt
22408,Anonymous,Chatterbox Stories of Natural History,,books/22408.txt
22911,Emilie Van Beil Jacobs,Where We Live,,books/22911.txt
15825,Charles J. Barnes and J. Marshall Hawkes,New National Fourth Reader,,books/15825.txt
9542,Georgia Alexander and Katherine Devereux Blake,Graded Poetry: Seventh Year,,books/9542.txt
22795,Aletta E. Marty,The Ontario High School Reader,,books/22795.txt
17185,Bingley,"Stories about the Instinct of Animals, Their Characters, and Habits",,books/17185.txt
11023,Unknown,"Gems of Poetry, for Girls and Boys",,books/11023.txt
13539,John Scudder,"Dr. Scudder's Tales for Little Readers, About the Heathen.",,books/13539.txt
23941,W. Houghton,Country Walks of a Naturalist with His Children,,books/23941.txt
18072,William J. Long,Dierenleven in de wildernis,,books/18072.txt
23576,Mayne Reid,"Quadrupeds, What They Are and Where Found: A Book of Zoology for Boys",,books/23576.txt
23728,Sara Ware Bassett,Walter and the Wireless,,books/23728.txt
23560,Sara Ware Bassett,Carl and the Cotton Gin,,books/23560.txt
22727,Paul B. Du Chaillu,The Land of the Long Night,,books/22727.txt
24030,Alfred John Church,Stories From Livy,,books/24030.txt
7803,Sara Ware Bassett,The Story of Sugar,,books/7803.txt
16046,Mary Frances Blaisdell and Etta Blaisdell McDonald,Boy Blue and His Friends,,books/16046.txt
17365,Anonymous,Child's Book of Water Birds,,books/17365.txt
22917,A. Guilmin,Leçons de cosmographie,,books/22917.txt
23424,Cecil S. King,The Flag of My Country = Shikéyah Bidah Na'at'a'í,,books/23424.txt
14140,Plutarch,"Plutarch's Lives, Volume 3 (of 4)",,books/14140.txt
2055,Richard Henry Dana,Two Years Before the Mast,,books/2055.txt
2229,Johann Wolfgang von Goethe,Faust: Der Tragödie erster Teil,,books/2229.txt
14114,Plutarch,"Plutarch's Lives, Volume 2 (of 4)",,books/14114.txt
608,John Milton,Areopagitica,,books/608.txt
20158,Baron George Gordon Byron Byron,The Works of Lord Byron. Vol. 4,,books/20158.txt
811,Christopher Marlowe,The Tragical History of Doctor Faustus,,books/811.txt
20288,Christopher Marlowe,Edward the Second,,books/20288.txt
21962,Charles William Eliot,Harvard Classics Volume 28,,books/21962.txt
17995,Euripides,Ηλέκτρα,,books/17995.txt
9646,Horace,Horace: Odes and Epodes,,books/9646.txt
10883,Cassius Dio Cocceianus,"Dio's Rome, Volume 4",,books/10883.txt
2812,Marcus Tullius Cicero,Letters of Marcus Tullius Cicero,,books/2812.txt
11080,Marcus Tullius Cicero,"The Orations of Marcus Tullius Cicero, Volume 4",,books/11080.txt
229,Virgil,The Bucolics and Eclogues,,books/229.txt
15017,Tacitus,"A Dialogue Concerning Oratory, or the Causes of Corrupt Eloquence",,books/15017.txt
12061,Cassius Dio Cocceianus,"Dio's Rome, Volume 6",,books/12061.txt
14945,Marcus Tullius Cicero,Cato Maior de Senectute with Introduction and Notes,,books/14945.txt
7491,Marcus Tullius Cicero,"De Amicitia, Scipio's Dream",,books/7491.txt
14322,Euripides,The Electra of Euripides,,books/14322.txt
4775,Bion et al.,"Theocritus, Bion and Moschus, Rendered into English Prose",,books/4775.txt
23294,Gaius Valerius Catullus and Robinson Ellis,Catulli Carmina,,books/23294.txt
7073,Aeschylus and Sophocles,Specimens of Greek Tragedy — Aeschylus and Sophocles,,books/7073.txt
17996,Aeschylus,Επτά επί Θήβας,,books/17996.txt
16400,Marcus Terentius Varro,De M. Terenti Varronis Libris Grammaticis,,books/16400.txt
19075,Aristophanes,"Aristophane; Traduction nouvelle, tome premier",,books/19075.txt
17814,Aristophanes,Λυσιστράτη,,books/17814.txt
5432,Horace,The Odes and Carmen Saeculare of Horace,,books/5432.txt
16880,Aristotle,Über die Dichtkunst beim Aristoteles,,books/16880.txt
27308,Sappho,Les poésies de Sapho de Lesbos,,books/27308.txt
2571,Aristophanes,Peace,,books/2571.txt
20664,Aristophanes,"Aristophane; Traduction nouvelle, tome second",,books/20664.txt
38735,John William Edward Conybeare,Highways and Byways in Cambridge and Ely,,books/38735.txt
39343,Whymper,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 3",,books/39343.txt
39448,W. S. R. Hodson,Twelve Years of a Soldier's Life in India,,books/39448.txt
39917,Rae,Narrative of an Expedition to the Shores of the Arctic Sea in 1846 and 1847,,books/39917.txt
1082,Nathaniel H. Bishop,Voyage of the Paper Canoe,,books/1082.txt
38175,H. C. Adams,Perils in the Transvaal and Zululand,,books/38175.txt
36802,G. Firth Scott,The Romance of Polar Exploration,,books/36802.txt
38968,Edward Stratemeyer,"First at the North Pole; Or, Two Boys in the Arctic Circle",,books/38968.txt
28323,William Bingley,"Travels in North America, From Modern Writers",,books/28323.txt
38276,Gordon Stables,The Cruise of the Snowbird: A Story of Arctic Adventure,,books/38276.txt
6749,Samuel de Champlain,Voyages of Samuel De Champlain — Volume 02,,books/6749.txt
25729,Karl May,Travel Tales in the Promised Land (Palestine),,books/25729.txt
10461,Gregory and Gregory,Journals of Australian Explorations,,books/10461.txt
33130,John L. Stephens,"Incidents of Travel in Yucatan, Vol. II.",,books/33130.txt
39185,Charles Gilson,Across the Cameroons: A Story of War and Adventure,,books/39185.txt
36375,William H. C. Folsom,Fifty Years In The Northwest,,books/36375.txt
38938,James Edmund Vincent,Through East Anglia in a Motor Car,,books/38938.txt
38296,Gordon Stables,Wild Adventures round the Pole,,books/38296.txt
38249,Lewis R. Freeman,Down the Columbia,,books/38249.txt
35268,Two of Its Earliest Explorers Bass,"Adventures in the Canyons of the Colorado,",,books/35268.txt
24459,L. Frank Baum,The Lost Princess of Oz,,books/24459.txt
641,Andrew Lang,The Violet Fairy Book,,books/641.txt
2804,Louisa May Alcott,Rose in Bloom,,books/2804.txt
13,Lewis Carroll,The Hunting of the Snark: An Agony in Eight Fits,,books/13.txt
2786,Louisa May Alcott,Jack and Jill,,books/2786.txt
640,Andrew Lang,The Yellow Fairy Book,,books/640.txt
24430,Joel Chandler Harris,Nights With Uncle Remus,,books/24430.txt
5615,Andrew Lang,The Pink Fairy Book,,books/5615.txt
7277,Andrew Lang,The Green Fairy Book,,books/7277.txt
498,Kate Douglas Smith Wiggin,Rebecca of Sunnybrook Farm,,books/498.txt
5347,Dorothy Canfield Fisher,Understood Betsy,,books/5347.txt
1448,Johanna Spyri,Heidi,,books/1448.txt
24286,Kate Douglas Smith Wiggin,The Birds' Christmas Carol,,books/24286.txt
20210,Anna Benneson McMahan,Shakespeare's Christmas Gift to Queen Bess,,books/20210.txt
18570,Mary Poague Pringle and Clara A. Urann,Yule-Tide in Many Lands,,books/18570.txt
14677,Madame Henri de La Ville de Mirmont‏,Contes de Noël,,books/14677.txt
16454,Florence L. Barclay,The Upas Tree: A Christmas Story for all the Year,,books/16454.txt
31996,Jacob A. Riis,Is There a Santa Claus?,,books/31996.txt
56222,Jr. Horatio Alger,Bertha's Christmas Vision: An Autumn Sheaf,,books/56222.txt
18770,Samuel W. Francis,A Christmas Story,,books/18770.txt
14573,Mary Roberts Rinehart,The Truce of God,,books/14573.txt
10528,Roger McGuinn,I Heard the Bells on Christmas Day,,books/10528.txt
15826,Leona Dalrymple,Uncle Noah's Christmas Inspiration,,books/15826.txt
13244,Various,"Punch, or the London Charivari",,books/13244.txt
6670,Robert Browning,Christmas Eve,,books/6670.txt
20378,Various,Christmas Sunshine,,books/20378.txt
20200,Alicia Catherine Mant,"Christmas, A Happy Time",,books/20200.txt
13024,Madame Dandurand,Contes de Noël par Josette,,books/13024.txt
14629,James H. Snowden,A Wonderful Night; An Interpretation Of Christmas,,books/14629.txt
19587,Thomas A. Janvier,The Christmas Kalends of Provence,,books/19587.txt
20180,S. Weir Mitchell,Mr. Kris Kringle: A Christmas Tale,,books/20180.txt
14606,Cyrus Townsend Brady,And Thus He Came: A Christmas Fantasy,,books/14606.txt
19014,Jacob A. Riis,Nibsy's Christmas,,books/19014.txt
4384,Henry Van Dyke,The Lost Word: A Christmas Legend of Long Ago,,books/4384.txt
42919,A. M. Williamson and C. N. Williamson,Angel Unawares: A Story of Christmas Eve,,books/42919.txt
11014,Elva Sophronia Smith,Christmas in Legend and Story: A Book for Boys and Girls,,books/11014.txt
21284,of London Frank Henderson,Six Years in the Prisons of England,,books/21284.txt
53478,F. J. Snell,The Blackmore Country,,books/53478.txt
5406,W. H. Hudson,Afoot in England,,books/5406.txt
10823,Johanna Schopenhauer,Reise durch England und Schottland,,books/10823.txt
20310,John Cunningham Geikie and G. E. Mitton,"Hammersmith, Fulham and Putney",,books/20310.txt
21643,G. E. Mitton,The Kensington District,,books/21643.txt
6699,Henry C. Shelley,Inns and Taverns of Old London,,books/6699.txt
44683,Walter Besant,South London,,books/44683.txt
9878,Richard Carew,The Survey of Cornwall,,books/9878.txt
17297,Thos. D. Murphy,British Highways and Byways from a Motor Car,,books/17297.txt
9947,Anonymous,Queen Victoria,,books/9947.txt
9973,Gordon Home,Yorkshire,,books/9973.txt
3232,F. W. Moorman,Songs of the Ridings,,books/3232.txt
5249,Karl Philipp Moritz,Travels in England in 1782,,books/5249.txt
18821,Eliezer Edwards,Personal Recollections of Birmingham and Birmingham Men,,books/18821.txt
28742,P. H. Ditchfield,Memorials of Old London. Volume 1 (of 2),,books/28742.txt
14735,Harold Joseph Laski,Political Thought in England from Locke to Bentham,,books/14735.txt
16511,Raphael Holinshed,Chronicles (1 of 6): The Historie of England (3 of 8),,books/16511.txt
13103,Anne E. Keeling,Great Britain and Her Queen,,books/13103.txt
48187,P. H. Ditchfield,Memorials of Old London. Volume 2 (of 2),,books/48187.txt
16518,Percy Fitzgerald,A Day's Tour,,books/16518.txt
6448,Eugène Sue,Mysteries of Paris — Volume 03,,books/6448.txt
45012,Alphonse de Lamartine,Cours familier de Littérature - Volume 02,,books/45012.txt
30917,Alphonse de Lamartine,Cours familier de Littérature - Volume 04,,books/30917.txt
16994,Thicknesse,"A Year's Journey through France and Part of Spain, Volume 2 (1777)",,books/16994.txt
45013,Alphonse de Lamartine,Cours familier de Littérature - Volume 18,,books/45013.txt
24818,Edward A. Freeman,Sketches of Travel in Normandy and Maine,,books/24818.txt
23484,Auguste Coeuret,"La Bastille (1370-1789) Histoire, Description, Attaque et Prise",,books/23484.txt
41079,Alphonse de Lamartine,Cours familier de Littérature - Volume 21,,books/41079.txt
27314,Alphonse de Lamartine,Cours familier de Littérature - Volume 06,,books/27314.txt
37608,Alphonse de Lamartine,Cours familier de Littérature - Volume 15,,books/37608.txt
38736,Alphonse de Lamartine,Cours familier de Littérature - Volume 11,,books/38736.txt
37604,Alphonse de Lamartine,Cours familier de Littérature - Volume 10,,books/37604.txt
41054,Alphonse de Lamartine,Cours familier de Littérature - Volume 07,,books/41054.txt
37075,Alphonse de Lamartine,Cours familier de Littérature - Volume 08,,books/37075.txt
37616,Alphonse de Lamartine,Cours familier de Littérature - Volume 16,,books/37616.txt
37617,Alphonse de Lamartine,Cours familier de Littérature - Volume 17,,books/37617.txt
41080,Alphonse de Lamartine,Cours familier de Littérature - Volume 22,,books/41080.txt
37076,Alphonse de Lamartine,Cours familier de Littérature - Volume 09,,books/37076.txt
40195,Alphonse de Lamartine,Cours familier de Littérature - Volume 13,,books/40195.txt
30918,Alphonse de Lamartine,Cours familier de Littérature - Volume 05,,books/30918.txt
41251,Alphonse de Lamartine,Cours familier de Littérature - Volume 14,,books/41251.txt
9958,Baron John Forrest Forrest,Explorations in Australia,,books/9958.txt
21383,William Henry Giles Kingston,Adventures in Australia,,books/21383.txt
17206,R. Hugh Knyvett,"""Over There"" with the Australians",,books/17206.txt
15337,Gwendolen H. Swinburne,A Source Book of Australian History,,books/15337.txt
1231,Henry Lawson,On the Track,,books/1231.txt
8730,Mary Grant Bruce,A Little Bush Maid,,books/8730.txt
30607,W. Pridden,"Australia, its history and present condition",,books/30607.txt
1198,Rolf Boldrewood,Robbery under Arms,,books/1198.txt
16362,C. J. Dennis,The Glugs of Gosh,,books/16362.txt
4237,Charles H. Eden,Australian Search Party,,books/4237.txt
1313,Henry Lawson,Over the Sliprails,,books/1313.txt
16588,G. P. Cuttriss,Over the Top With the Third Australian Division,,books/16588.txt
12146,John Lort Stokes,"Discoveries in Australia, Volume 2",,books/12146.txt
4730,C. J. Dennis,The Songs of a Sentimental Bloke,,books/4730.txt
4050,Mary Grant Bruce,Mates at Billabong,,books/4050.txt
26034,Gerald Baldwin,Grey Town,,books/26034.txt
12992,Louis Becke and Walter Jeffery,The Naval Pioneers of Australia,,books/12992.txt
16891,Samuel G. Goodrich,Peter Parley's Tales About America and Australia,,books/16891.txt
22731,Lemuel Ely Quigg,Tin-Types Taken in the Streets of New York,,books/22731.txt
3038,Samuel Peter Orth,The Armies of Labor: A Chronicle of the Organized Wage-Earners,,books/3038.txt
3098,Hulbert,"The Paths of Inland Commerce; A Chronicle of Trail, Road, and Waterway",,books/3098.txt
3041,Henry Jones Ford,The Cleveland Era: A Chronicle of the New Order in Politics,,books/3041.txt
3014,Frederic Austin Ogg,The Old Northwest: A Chronicle of the Ohio Valley and Beyond,,books/3014.txt
3157,Fish,The Path of Empire: A Chronicle of the United States as a World Power,,books/3157.txt
12764,White,The Forty-Niners: A Chronicle of the California Trail and El Dorado,,books/12764.txt
6434,Joel Dorman Steele,A Brief History of the United States,,books/6434.txt
14104,Charles W. Pierson,Our Changing Constitution,,books/14104.txt
22871,Charles Warren Stoddard,Over the Rocky Mountains to Alaska,,books/22871.txt
7064,Francis Parkman,A Half-Century of Conflict - Volume II,,books/7064.txt
24713,Frank Richard Stockton,Stories of New Jersey,,books/24713.txt
3004,Allen Johnson,Jefferson and His Colleagues: A Chronicle of the Virginia Dynasty,,books/3004.txt
3099,Paine,The Old Merchant Marine: A Chronicle of American Ships and Sailors,,books/3099.txt
7131,Julian Hawthorne,"The History of the United States from 1492 to 1910, Volume 1",,books/7131.txt
2128,J. Franklin Jameson,"Narratives of New Netherland, 1609-1664",,books/2128.txt
24195,Edward Duffy,"History of the 159th Regiment, N.Y.S.V.",,books/24195.txt
23857,C. G. Hine,The New York and Albany Post Road,,books/23857.txt
10485,Elihu Root,Experiments in Government and the Essentials of the Constitution,,books/10485.txt
18761,Anna Katharine Green,The Circular Study,,books/18761.txt
16339,Arthur Griffiths,The Passenger from Calais,,books/16339.txt
12509,Arthur J. Rees,The Moon Rock,,books/12509.txt
19369,Robert Barr,The Triumphs of Eugène Valmont,,books/19369.txt
9297,J. S. Fletcher,The Orange-Yellow Diamond,,books/9297.txt
9746,Mrs. Charles Bryce,The Ashiel mystery: A Detective Story,,books/9746.txt
305,Emile Gaboriau,The Count's Millions,,books/305.txt
4604,Emile Gaboriau,The Clique of Gold,,books/4604.txt
9807,J. S. Fletcher,Scarhaven Keep,,books/9807.txt
15554,Gaston Leroux,Le parfum de la Dame en noir,,books/15554.txt
14332,Thomas W. Hanshew,Cleek: the Man of the Forty Faces,,books/14332.txt
547,Emile Gaboriau,Baron Trigault's Vengeance,,books/547.txt
20559,John Kendrick Bangs,R. Holmes & Co.,,books/20559.txt
4002,Emile Gaboriau,The Honor of the Name,,books/4002.txt
35247,Burton Egbert Stevenson,That Affair at Elizabeth,,books/35247.txt
11588,Emile Gaboriau,L'argent des autres: 1. Les hommes de paille,,books/11588.txt
13772,Gaston Leroux,Les etranges noces de Rouletabille,,books/13772.txt
19672,Burton Egbert Stevenson,The Holladay Case: A Tale,,books/19672.txt
13372,Burton Egbert Stevenson,The Gloved Hand,,books/13372.txt
18302,Emile Gaboriau,L'argent des autres: 2. La pêche en eau trouble,,books/18302.txt
1651,Emile Gaboriau,The Mystery of Orcival,,books/1651.txt
13135,Rex Beach,Pardners,,books/13135.txt
1299,B. M. Bower,The Heritage of the Sioux,,books/1299.txt
1014,B. M. Bower,The Lure of the Dim Trails,,books/1014.txt
12663,B. M. Bower,The Phantom Herd,,books/12663.txt
16871,B. M. Bower,Skyrider,,books/16871.txt
1809,William MacLeod Raine,Bucky O'Connor: A Tale of the Unfenced Border,,books/1809.txt
9267,B. M. Bower,"Chip, of the Flying U",,books/9267.txt
1907,B. M. Bower,Rowdy of the Cross L,,books/1907.txt
14542,B. M. Bower,The Lonesome Trail and Other Stories,,books/14542.txt
12495,B. M. Bower,Casey Ryan,,books/12495.txt
18660,Charles A. Gunnison,The Beautiful Eyes of Ysidria,,books/18660.txt
14486,B. M. Bower,The Thunder Bird,,books/14486.txt
6488,Rex Beach,Going Some,,books/6488.txt
19695,Angelo Hall,Forty-one Thieves: A Tale of California,,books/19695.txt
12884,Andy Adams,"Reed Anthony, Cowman: An Autobiography",,books/12884.txt
11501,Rex Beach,Laughing Bill Hyde and Other Stories,,books/11501.txt
4356,L. Frank Baum,Sky Island,,books/4356.txt
1267,Ernest Bramah,Kai Lung's Golden Hours,,books/1267.txt
17134,James Branch Cabell,Taboo,,books/17134.txt
19976,Sir Owen Morgan Edwards and Lady Charlotte Schreiber,The Mabinogion Vol. 3,,books/19976.txt
3687,Howard Pyle,The Ruby of Kishmoor,,books/3687.txt
1077,Ernest Bramah,The Mirror of Kong Ho,,books/1077.txt
6582,Samuel E. Lowe,In the Court of King Arthur,,books/6582.txt
11097,George Manville Fenn,Young Robin Hood,,books/11097.txt
1311,Lord Dunsany,If: A Play in Four Acts,,books/1311.txt
5660,L. Frank Baum,Mary Louise,,books/5660.txt
8715,James Branch Cabell,Gallantry: Dizain des Fetes Galantes,,books/8715.txt
9663,James Branch Cabell,Domnei: A Comedy of Woman-Worship,,books/9663.txt
11752,James Branch Cabell,Chivalry: Dizain des Reines,,books/11752.txt
9608,James Branch Cabell,The Cords of Vanity: A Comedy of Shirking,,books/9608.txt
5988,William Morris,"Old French Romances, Done into English",,books/5988.txt
19393,Lord Dunsany,Plays of Near & Far,,books/19393.txt
10041,James Branch Cabell,The Rivet in Grandfather's Neck: A Comedy of Limitations,,books/10041.txt
9488,James Branch Cabell,The Line of Love; Dizain des Mariages,,books/9488.txt
17973,William Morris,The World of Romance,,books/17973.txt
19466,L. Frank Baum,The Marvelous Land of Oz,,books/19466.txt
19467,L. Frank Baum,Little Wizard Stories of Oz,,books/19467.txt
18734,Marshall Pinckney Wilder,"The Wit and Humor of America, Volume III. (of X.)",,books/18734.txt
24754,Miguel de Cervantes Saavedra,Wit and Wisdom of Don Quixote,,books/24754.txt
24434,Marshall Pinckney Wilder,"The Wit and Humor of America, Volume X (of X)",,books/24434.txt
35027,Sir John Alexander Hammerton et al.,Mr. Punch's Railway Book,,books/35027.txt
13649,Edward Lear,Laughable Lyrics,,books/13649.txt
22495,Thomas A. Brown and T. J. Carey,The New Pun Book,,books/22495.txt
4020,Stephen Leacock,Arcadian Adventures with the Idle Rich,,books/4020.txt
23024,Guy Wetmore Carryl,Grimm Tales Made Gay,,books/23024.txt
24432,Marshall Pinckney Wilder,"The Wit and Humor of America, Volume VIII (of X)",,books/24432.txt
20352,Mark Lemon,The Jest Book,,books/20352.txt
24259,Irvin S. Cobb and Mary Roberts Rinehart,"'Oh, Well, You Know How Women Are!'",,books/24259.txt
4064,Stephen Leacock,Moonbeams from the Larger Lunacy,,books/4064.txt
20633,Stephen Leacock,Winsome Winnie and other New Nonsense Novels,,books/20633.txt
18881,John Kendrick Bangs,The Idiot,,books/18881.txt
22537,Finley Peter Dunne,Mr. Dooley in Peace and in War,,books/22537.txt
3169,John Kendrick Bangs,The Pursuit of the House-Boat,,books/3169.txt
18776,Marshall Pinckney Wilder,"The Wit and Humor of America, Volume IV. (of X.)",,books/18776.txt
35374,John Kendrick Bangs,The Dreamers: A Club,,books/35374.txt
35302,John Kendrick Bangs,The Genial Idiot: His Views and Reviews,,books/35302.txt
4729,Finley Peter Dunne,Observations By Mr. Dooley,,books/4729.txt
6995,John Kendrick Bangs,Ghosts I Have Met and Some Others,,books/6995.txt
26388,Charles Harrison,A Humorous History of England,,books/26388.txt
30689,F. Anstey,The Brass Bottle,,books/30689.txt
27284,F. Anstey,"The Talking Horse, and Other Tales",,books/27284.txt
13952,Alexandre Dumas,Vingt ans après,,books/13952.txt
20749,Walter Scott,St. Ronan's Well,,books/20749.txt
15651,Frances Hodgson Burnett,His Grace of Osmonde,,books/15651.txt
7630,Baron Edward Bulwer Lytton Lytton,Devereux — Complete,,books/7630.txt
13947,Alexandre Dumas,"Le vicomte de Bragelonne, Tome I.",,books/13947.txt
6308,Charles Kingsley,Hypatia — or New Foes with an Old Face,,books/6308.txt
13950,Alexandre Dumas,"Le vicomte de Bragelonne, Tome IV.",,books/13950.txt
1921,Honoré de Balzac,The Chouans,,books/1921.txt
5482,Georg Ebers,Cleopatra — Complete,,books/5482.txt
840,R. D. Blackmore,Lorna Doone: A Romance of Exmoor,,books/840.txt
1461,Walter Scott,A Legend of Montrose,,books/1461.txt
9785,Walter Scott,"Woodstock; or, the Cavalier",,books/9785.txt
1359,Jonathan Nield,A Guide to the Best Historical Novels and Tales,,books/1359.txt
1396,Baron Edward Bulwer Lytton Lytton,"Rienzi, the Last of the Roman Tribunes",,books/1396.txt
7987,Walter Scott,"The Fair Maid of Perth; Or, St. Valentine's Day",,books/7987.txt
19977,Arthur Quiller-Couch,The Blue Pavilions,,books/19977.txt
5950,Walter Scott,The Fortunes of Nigel,,books/5950.txt
9504,Arthur Conan Doyle,Micah Clarke,,books/9504.txt
5959,Walter Scott,Peveril of the Peak,,books/5959.txt
30255,Philip K. Dick,The Skull,,books/30255.txt
20728,H. Beam Piper,Space Viking,,books/20728.txt
20727,H. Beam Piper,The Cosmic Computer,,books/20727.txt
29614,Paul Myron Anthony Linebarger,The Game of Rat and Dragon,,books/29614.txt
28698,Philip K. Dick,The Crystal Crypt,,books/28698.txt
21051,E. E. Smith,Skylark Three,,books/21051.txt
123,Edgar Rice Burroughs,At the Earth's Core,,books/123.txt
33854,Robert Sheckley,Ask a Foolish Question,,books/33854.txt
24277,John Berryman,Card Trick,,books/24277.txt
